Latitude,Longitude,year,counts,presence,Seedlings,Saplings,Adults,Flowering,Fruiting,Rainfall (mm),Beaufort scale,Temperature (C),altitude
-19.848782,57.785701,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,157.5373383
-19.849047,57.78566,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,156.2528229
-19.848033,57.786214,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,174.556427
-19.847944,57.786236,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,176.1793823
-19.847882,57.786284,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,175.4195251
-19.847197,57.786435,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,174.6545563
-19.847099,57.786481,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,174.4562836
-19.846992,57.786442,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,167.3465118
-19.846951,57.786471,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,165.8928986
-19.846896,57.786525,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.4916992
-19.846847,57.786519,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.4916992
-19.84676,57.786542,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,169.4510803
-19.846804,57.786487,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,167.302887
-19.846666,57.786591,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.2568054
-19.846672,57.786726,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,178.0031738
-19.848677,57.786672,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,208.7372894
-19.847386,57.786967,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,201.9532471
-19.848233,57.786878,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,212.4578705
-19.848268,57.78684,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,210.3289795
-19.848301,57.786813,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,210.3289795
-19.848801,57.786679,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,209.5629883
-19.847651,57.787391,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,228.9366608
-19.847198,57.787348,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,220.0025635
-19.847595,57.787301,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,224.3477478
-19.847724,57.787488,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,237.8715057
-19.848123,57.787376,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,237.5396729
-19.848249,57.786035,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,166.2052155
-19.8469,57.786317,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,158.218689
-19.846734,57.786444,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,162.8704529
-19.846636,57.786499,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,164.1571808
-19.848299,57.786455,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,190.9072723
-19.848125,57.786977,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,213.3122253
-19.848237,57.787003,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,218.7874756
-19.848421,57.786942,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,217.5934448
-19.84879,57.786861,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,219.2355042
-19.8482,57.78694,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,215.5788879
-19.84849,57.78743,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,245.7082214
-19.84779,57.78758,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,243.1092682
-19.84775,57.78758,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.4999542
-19.84762,57.78762,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,242.455368
-19.84882,57.78597,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,170.1715088
-19.845758,57.788167,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,210.6216278
-19.847235,57.788547,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,279.3985596
-19.848244,57.788057,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,274.8161011
-19.847753,57.788147,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,270.5383606
-19.849553,57.788108,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,279.3186646
-19.848849,57.788019,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,277.5838013
-19.848624,57.78811,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,281.9136658
-19.847728,57.78832,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,279.9883423
-19.847112,57.787755,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,238.4906464
-19.8473,57.787694,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,238.9160309
-19.847916,57.787492,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.6610718
-19.848119,57.787055,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,220.0762482
-19.848294,57.786978,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,216.5904846
-19.848499,57.787474,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,246.1026764
-19.848384,57.7875,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,248.6910706
-19.848281,57.787519,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,246.4811249
-19.847899,57.787611,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,247.848465
-19.847559,57.787632,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.0913696
-19.848275,57.78747,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,243.1075439
-19.848418,57.787198,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,230.38591
-19.848375,57.786853,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,211.0956268
-19.848168,57.786925,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,214.4102325
-19.848072,57.786929,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,212.5443115
-19.848134,57.786887,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,210.142746
-19.846767,57.786951,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,188.6718445
-19.849361,57.785865,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,171.8279266
-19.84684,57.786543,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,170.6608276
-19.846733,57.786725,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,179.4282379
-19.846645,57.786337,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,154.7480469
-19.846737,57.786265,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.9037781
-19.84688,57.786251,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.1556244
-19.847235,57.786126,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,157.1498566
-19.846164,57.786758,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,165.2629395
-19.846729,57.786414,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,162.8704529
-19.846746,57.786364,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,159.5389252
-19.846791,57.786342,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,157.0323486
-19.846818,57.786348,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,160.3503418
-19.846872,57.78634,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,158.218689
-19.84691,57.786342,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,159.9157104
-19.847024,57.786298,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,163.9532623
-19.847093,57.786247,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,162.4385071
-19.847195,57.786237,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,163.7966003
-19.847674,57.785924,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,156.746521
-19.847383,57.785934,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.7071838
-19.847317,57.786017,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.7395325
-19.847165,57.786088,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,153.1895294
-19.847027,57.786151,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,154.5604095
-19.846787,57.786136,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,148.0718994
-19.846736,57.786239,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.9037781
-19.846076,57.786576,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.6007843
-19.847048,57.785831,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,139.9601898
-19.847354,57.785773,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,141.4666138
-19.847571,57.785678,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,142.4249573
-19.848646,57.785273,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,134.353241
-19.848618,57.785189,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,130.6087036
-19.846736,57.785774,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,130.7697144
-19.847508,57.78585,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,147.3637695
-19.847098,57.786034,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,149.6827698
-19.846793,57.786055,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.4120636
-19.846438,57.786238,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,148.2114105
-19.846692,57.786165,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,149.0404358
-19.847414,57.785824,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.3912201
-19.848225,57.785475,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,139.086319
-19.84596,57.783957,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,42.92169189
-19.847965,57.788572,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,289.7956238
-19.84827,57.787775,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,260.4642334
-19.848415,57.787464,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,245.1502838
-19.848268,57.787544,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,250.1692505
-19.847872,57.787631,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,247.848465
-19.847423,57.78784,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,248.2223511
-19.847924,57.787502,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.6610718
-19.847756,57.787559,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.4999542
-19.847323,57.787712,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,240.2825317
-19.848377,57.787158,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,226.5360718
-19.847672,57.787374,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,230.282074
-19.847426,57.787449,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,226.9688416
-19.848171,57.786847,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,208.0755615
-19.847334,57.786829,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,194.5299835
-19.848306,57.787062,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,222.3837585
-19.848164,57.787039,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,217.6042175
-19.848273,57.786965,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,216.5904846
-19.847391,57.78694,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,201.9532471
-19.845759,57.786601,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,147.1382446
-19.848007,57.786324,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,180.4494019
-19.848193,57.786057,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,169.2022095
-19.847848,57.786152,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.7296906
-19.84695,57.786502,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,169.4604645
-19.846823,57.786479,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,167.302887
-19.846438,57.786576,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,162.7460022
-19.846879,57.786384,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,161.3244324
-19.848101,57.786048,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.5985718
-19.849293,57.785894,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,171.1828461
-19.84663,57.786437,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,161.0167236
-19.846857,57.786563,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,171.8323212
-19.848696,57.785574,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,150.5784912
-19.847605,57.785871,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.4128723
-19.846993,57.786088,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,150.3370514
-19.846758,57.786197,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,149.8407745
-19.846457,57.78626,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,148.2114105
-19.846665,57.786133,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.1358643
-19.846822,57.786057,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.4120636
-19.847025,57.786044,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.6821747
-19.847214,57.785982,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,150.5519562
-19.847619,57.785769,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,146.761322
-19.848622,57.785172,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,131.1308136
-19.847496,57.785491,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,132.2131958
-19.847163,57.785568,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,129.1741333
-19.847322,57.786063,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.710434
-19.847165,57.786146,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,156.3161926
-19.846737,57.786322,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,156.0554199
-19.846682,57.786376,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,158.859375
-19.846582,57.78642,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,160.1343536
-19.847111,57.785863,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,143.7480164
-19.847326,57.78574,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,141.4666138
-19.847407,57.785723,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,139.7668915
-19.846847,57.785881,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,139.3357239
-19.847637,57.785256,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,123.7509995
-19.849014,57.784761,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,114.9429245
-19.845565,57.787961,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,193.1354218
-19.849163,57.783738,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,75.13607025
-19.846268,57.787239,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,191.0426025
-19.845819,57.787146,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,171.7778778
-19.847579,57.787555,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,237.4185181
-19.847587,57.787541,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,237.4185181
-19.848994,57.786974,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,224.4010315
-19.847127,57.786385,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.8317413
-19.846714,57.786265,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.0930176
-19.847079,57.786101,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,154.5604095
-19.848642,57.786773,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,211.1013947
-19.847664,57.785976,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.5049591
-19.846644,57.786182,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,148.1694336
-19.848338,57.785425,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,140.9009705
-19.848158,57.787515,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,245.2438049
-19.846654,57.786528,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,164.1571808
-19.847903,57.78629,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,178.946167
-19.847035,57.786234,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,160.7736664
-19.847041,57.786368,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,166.8204803
-19.846427,57.786572,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,160.961853
-19.846991,57.786063,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,150.3370514
-19.846839,57.786038,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.4120636
-19.846729,57.786309,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,156.0554199
-19.850555,57.784701,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,125.9957657
-19.848173,57.787532,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,245.2438049
-19.84755,57.787605,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.0913696
-19.847607,57.787616,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,242.455368
-19.847532,57.787536,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,232.6303711
-19.848438,57.786977,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,218.1635437
-19.847743,57.787162,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,218.9267426
-19.847455,57.787489,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,231.3903961
-19.84761,57.78744,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,231.9467163
-19.84826,57.78696,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,216.5904846
-19.84815,57.78704,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,220.859436
-19.848139,57.787015,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,217.6042175
-19.847349,57.786939,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,200.6837616
-19.848139,57.786699,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,200.7153931
-19.850072,57.786334,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,198.3052368
-19.846893,57.786949,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,190.6493225
-19.847356,57.786756,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,191.6540833
-19.847869,57.786276,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,175.4195251
-19.846819,57.786389,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,160.3503418
-19.846843,57.786395,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,161.3244324
-19.84724,57.786292,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.4888
-19.848292,57.785956,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,164.0371552
-19.84929,57.785859,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.2419128
-19.847951,57.786195,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,172.8837891
-19.847392,57.786393,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,174.1186218
-19.846862,57.786561,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,171.8323212
-19.846402,57.786644,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,164.2492828
-19.845617,57.786179,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,128.2668915
-19.847248,57.786303,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,168.4888
-19.846806,57.786367,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,160.3503418
-19.846385,57.786444,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,154.7183838
-19.846735,57.786143,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,146.9092102
-19.84678,57.786131,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,146.9092102
-19.84695,57.786112,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.44104
-19.847296,57.786034,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.3040619
-19.848875,57.785543,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,149.3128204
-19.848612,57.78553,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.3960571
-19.84857,57.785527,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.3960571
-19.847354,57.785936,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,149.9225464
-19.847033,57.786016,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,148.896347
-19.846148,57.786172,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,137.7745514
-19.848304,57.785291,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,131.5491333
-19.847513,57.786123,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,162.6028137
-19.847441,57.786134,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,161.7198486
-19.846896,57.786306,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,158.218689
-19.846849,57.786318,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,158.218689
-19.846747,57.786304,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,156.0554199
-19.846379,57.786379,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.0423126
-19.847473,57.785719,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,140.3607788
-19.847041,57.785946,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,145.8352356
-19.846948,57.786015,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,146.014267
-19.846938,57.785908,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,140.6464691
-19.84734,57.785748,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,141.4666138
-19.848299,57.785454,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,140.0055847
-19.848412,57.787501,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,248.6910706
-19.847816,57.787567,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,243.1092682
-19.847626,57.787622,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,242.455368
-19.84737,57.787672,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,241.6025696
-19.847313,57.787678,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,240.2825317
-19.848676,57.787027,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,224.9769745
-19.84862,57.786736,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,211.1013947
-19.848508,57.786792,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,213.0730438
-19.847945,57.787567,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,245.4163055
-19.848199,57.786976,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,215.5788879
-19.848503,57.786911,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,215.9313965
-19.848212,57.786911,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,212.4578705
-19.846773,57.786729,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,179.4282379
-19.84752,57.787541,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,236.1841888
-19.847193,57.787489,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,226.0331879
-19.84728,57.787465,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,224.3023834
-19.846968,57.786889,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,189.5167236
-19.848017,57.786634,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,195.6674042
-19.847689,57.786092,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,162.2388306
-19.846634,57.78657,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,167.1522827
-19.846901,57.786305,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,158.218689
-19.847635,57.785946,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.5049591
-19.847666,57.785954,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.5049591
-19.848626,57.785341,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,137.3233185
-19.848295,57.785444,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,140.0055847
-19.847304,57.785708,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,137.7302246
-19.846682,57.78608,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,142.937027
-19.848625,57.785235,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,134.353241
-19.84777,57.786321,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,176.9756927
-19.84672,57.786263,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.0930176
-19.846868,57.786226,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,155.1556244
-19.847099,57.786076,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,152.5961914
-19.847183,57.785977,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,150.1020966
-19.847278,57.786024,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.3040619
-19.847694,57.785792,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,150.8298492
-19.84874,57.785565,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,151.6117249
-19.848308,57.785495,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,142.8813171
-19.847617,57.785744,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,146.761322
-19.847487,57.785803,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,146.3455811
-19.84715,57.785901,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,144.0913696
-19.846891,57.786063,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,147.1098633
-19.84671,57.786041,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,142.937027
-19.848587,57.785102,2009,0,0,0,0,0,0,0,3.362790698,2.76744186,25.42,125.1647644
