day,site,long,lat,X,nox,no2,so2,pm10_raw,pm10,v10,nv10,o3,pm25,v2.5,nv2.5,co,code,ws,wd,solar,rain,temp,bp,GRID.X,Prunus,Platanus,Acer,Tilia,Sorbus,Pyrus,Betula,Malus,Fraxinus,Carpinus,Crataegus,Corylus,Aesculus,Alnus,Quercus,Robinia,Ginkgo,Ilex,other,Total,sum,others.id.,month
272,Westminster - Horseferry Road,-0.131938,51.494681,NA,135.543416629148,63.6542258671024,NA,NA,34.8367978828371,5.77436937199481,29.0624285108423,NA,NA,NA,NA,NA,NA,0.492708333333333,178.26603027971,NA,0.00625,16.0950520833333,1015.8998984375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
273,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,501.892024399087,133.988538865014,NA,46.3885120415726,35.6834708012097,NA,NA,NA,NA,NA,NA,NA,NA,1.2078125,210.798802021328,NA,0,18.3411458333333,1019.25446875,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
273,Hackney - Old Street,-0.08491,51.526454,NA,150.645674923321,67.9738312084847,NA,34.471808503844,26.3411551662484,NA,NA,25.8421127859611,NA,NA,NA,NA,NA,1.2078125,210.798802021328,NA,0,18.3411458333333,1019.25446875,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
273,Westminster - Horseferry Road,-0.131938,51.494681,NA,50.0110435522293,37.3736070827887,NA,NA,24.2764951498225,4.79934366936177,19.4771514804607,NA,NA,NA,NA,NA,NA,1.2078125,210.798802021328,NA,0,18.3411458333333,1019.25446875,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
274,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,458.033164952378,118.603842405763,NA,37.9519332815696,29.1937948319766,NA,NA,NA,NA,NA,NA,NA,NA,0.964583333333333,229.030022937155,NA,0.00625,17.9864583333333,1021.21356510417,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
274,Hackney - Old Street,-0.08491,51.526454,NA,235.73936290312,79.3191443206146,NA,37.3408150277086,28.5334667767539,NA,NA,9.54643128409445,NA,NA,NA,NA,NA,0.964583333333333,229.030022937155,NA,0.00625,17.9864583333333,1021.21356510417,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
274,Westminster - Horseferry Road,-0.131938,51.494681,NA,68.8728503206021,46.0286455816993,NA,NA,16.2770566463522,2.30689137782542,13.9701652685268,NA,NA,NA,NA,NA,NA,0.964583333333333,229.030022937155,NA,0.00625,17.9864583333333,1021.21356510417,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
275,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,426.887530572708,106.989431408806,NA,38.1282382571462,29.3294140439586,NA,NA,NA,NA,NA,NA,NA,NA,0.5859375,158.270255863007,NA,0,17.7341145833333,1023.96873177083,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
275,Hackney - Old Street,-0.08491,51.526454,NA,180.717308568855,64.6279029974677,NA,32.3058106046674,24.6860378623329,NA,NA,6.97561089333889,NA,NA,NA,NA,NA,0.5859375,158.270255863007,NA,0,17.7341145833333,1023.96873177083,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
275,Westminster - Horseferry Road,-0.131938,51.494681,NA,91.7849234068988,51.1788869281046,NA,NA,22.6469394188447,3.38105852380669,19.265880895038,NA,NA,NA,NA,NA,NA,0.5859375,158.270255863007,NA,0,17.7341145833333,1023.96873177083,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
276,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,498.979062419258,118.554590071417,NA,38.8032179654399,29.8486292041845,NA,NA,NA,NA,NA,NA,NA,NA,1.09270833333333,189.153028921102,NA,0,17.3434895833333,1017.59786458333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
276,Hackney - Old Street,-0.08491,51.526454,NA,165.031942734626,67.3865887334958,NA,28.8737541355626,22.0634794322483,NA,NA,16.3840266136944,NA,NA,NA,NA,NA,1.09270833333333,189.153028921102,NA,0,17.3434895833333,1017.59786458333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
276,Westminster - Horseferry Road,-0.131938,51.494681,NA,61.0366118084967,40.3624920130719,NA,NA,20.1162485732682,4.68178995026499,15.4344586230032,NA,NA,NA,NA,NA,NA,1.09270833333333,189.153028921102,NA,0,17.3434895833333,1017.59786458333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
277,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,438.461287986987,115.241324770314,NA,35.1788932958765,27.0606871506743,NA,NA,NA,NA,NA,NA,NA,NA,1.2515625,223.076253981156,NA,0.039583333333333,13.00625,1010.30856510417,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
277,Hackney - Old Street,-0.08491,51.526454,NA,157.840197313066,65.1485290007412,NA,23.3977378950662,17.8790574438363,NA,NA,18.0248728896056,NA,NA,NA,NA,NA,1.2515625,223.076253981156,NA,0.039583333333333,13.00625,1010.30856510417,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
277,Westminster - Horseferry Road,-0.131938,51.494681,NA,68.7138096628044,46.7375743311547,NA,NA,15.9337766753484,4.57148911848748,11.3622875568609,NA,NA,NA,NA,NA,NA,1.2515625,223.076253981156,NA,0.039583333333333,13.00625,1010.30856510417,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
278,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,390.149047360755,106.963069450446,NA,29.3165271313561,22.5511747164277,NA,NA,NA,NA,NA,NA,NA,NA,0.467708333333333,187.550755362382,NA,0,11.0424479166667,1014.398296875,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
278,Hackney - Old Street,-0.08491,51.526454,NA,180.051650626504,68.8664451234552,NA,22.4618436695449,17.1639068299396,NA,NA,15.8973858321833,NA,NA,NA,NA,NA,0.467708333333333,187.550755362382,NA,0,11.0424479166667,1014.398296875,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
278,Westminster - Horseferry Road,-0.131938,51.494681,NA,61.281523164443,42.0182959803922,NA,NA,11.94569373134,3.00087945961029,8.94481427172974,NA,NA,NA,NA,NA,NA,0.467708333333333,187.550755362382,NA,0,11.0424479166667,1014.398296875,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
279,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,420.793421734564,103.020328954838,NA,30.9710837912662,23.8239106086663,NA,NA,NA,NA,NA,NA,NA,NA,1.41510416666667,155.393368413207,NA,0.016666666666667,11.6140625,998.246489583333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
279,Hackney - Old Street,-0.08491,51.526454,NA,145.32727213476,62.6300426422699,NA,22.190362762112,16.9564584534911,NA,NA,18.5357358866799,NA,NA,NA,NA,NA,1.41510416666667,155.393368413207,NA,0.016666666666667,11.6140625,998.246489583333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
279,Westminster - Horseferry Road,-0.131938,51.494681,NA,63.5429059135884,44.879083577342,NA,NA,12.5513597703007,2.88142689622451,9.66993287407618,NA,NA,NA,NA,NA,NA,1.41510416666667,155.393368413207,NA,0.016666666666667,11.6140625,998.246489583333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
280,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,396.052384247301,101.112962298344,NA,28.21452010271,21.7034770020846,NA,NA,NA,NA,NA,NA,NA,NA,1.89375,202.507049619547,NA,0.091666666666667,11.4177083333333,993.8173359375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
280,Hackney - Old Street,-0.08491,51.526454,NA,189.398837973202,76.5894979399528,NA,31.6871117550203,24.2132677029745,NA,NA,12.7969256062278,NA,NA,NA,NA,NA,1.89375,202.507049619547,NA,0.091666666666667,11.4177083333333,993.8173359375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
280,Westminster - Horseferry Road,-0.131938,51.494681,NA,59.7765878710785,41.635998037037,NA,NA,11.0568446157189,1.90494218762272,9.15190242809621,NA,NA,NA,NA,NA,NA,1.89375,202.507049619547,NA,0.091666666666667,11.4177083333333,993.8173359375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
281,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,342.231185522298,94.354651905266,NA,31.6102906906042,24.3156082235417,NA,NA,NA,NA,NA,NA,NA,NA,1.69270833333333,168.48685118532,NA,0.05625,12.88828125,992.836084201389,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
281,Hackney - Old Street,-0.08491,51.526454,NA,165.715482918053,69.4839297712489,NA,30.56401587474,23.3550695366166,NA,NA,15.9894385488056,NA,NA,NA,NA,NA,1.69270833333333,168.48685118532,NA,0.05625,12.88828125,992.836084201389,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
281,Westminster - Horseferry Road,-0.131938,51.494681,NA,83.3028848136603,44.8834645098039,NA,NA,15.8684522591622,2.3671754765333,13.5012767826289,NA,NA,NA,NA,NA,NA,1.69270833333333,168.48685118532,NA,0.05625,12.88828125,992.836084201389,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
282,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,346.833557248827,96.372712846348,NA,37.6936007400305,28.9950774923312,NA,NA,NA,NA,NA,NA,NA,NA,3,202.021000881548,NA,0.108333333333333,13.3223958333333,996.482340277778,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
282,Hackney - Old Street,-0.08491,51.526454,NA,155.00064217533,68.5594284051394,NA,38.115184576364,29.125190545319,NA,NA,21.7495903802722,NA,NA,NA,NA,NA,3,202.021000881548,NA,0.108333333333333,13.3223958333333,996.482340277778,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
282,Westminster - Horseferry Road,-0.131938,51.494681,NA,41.8851865238063,30.9134095054466,NA,NA,18.3849346015881,0.888375487070833,17.4965591145173,NA,NA,NA,NA,NA,NA,3,202.021000881548,NA,0.108333333333333,13.3223958333333,996.482340277778,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
283,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,461.05402697114,109.700658044617,NA,40.1030419390326,30.8484937992558,NA,NA,NA,NA,NA,NA,NA,NA,1.25729166666667,180.308359094214,NA,0.002083333333333,13.73828125,1006.71538194444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
283,Hackney - Old Street,-0.08491,51.526454,NA,215.143705292614,80.4568274156774,NA,41.6433420277824,31.8211832104096,NA,NA,11.3188394339611,NA,NA,NA,NA,NA,1.25729166666667,180.308359094214,NA,0.002083333333333,13.73828125,1006.71538194444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
283,Westminster - Horseferry Road,-0.131938,51.494681,NA,76.7984219971819,47.1490740522876,NA,NA,15.8200531227838,1.58158266010821,14.2384704626756,NA,NA,NA,NA,NA,NA,1.25729166666667,180.308359094214,NA,0.002083333333333,13.73828125,1006.71538194444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
284,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,410.870404576422,114.294242413395,NA,34.2432328873211,26.3409483748624,NA,NA,NA,NA,NA,NA,NA,NA,0.774479166666667,187.820598577131,NA,0.016666666666667,13.3466145833333,1007.99722916666,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
284,Hackney - Old Street,-0.08491,51.526454,NA,190.763219223583,79.1624980731932,NA,27.0148167288216,20.6429981520205,NA,NA,14.8715607098722,NA,NA,NA,NA,NA,0.774479166666667,187.820598577131,NA,0.016666666666667,13.3466145833333,1007.99722916666,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
284,Westminster - Horseferry Road,-0.131938,51.494681,NA,55.6009977706303,42.9672351633987,NA,NA,11.3436458979658,2.31494581498068,9.02870008298516,NA,NA,NA,NA,NA,NA,0.774479166666667,187.820598577131,NA,0.016666666666667,13.3466145833333,1007.99722916666,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
285,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,167.466992387818,51.1244618673629,NA,17.2286773034569,13.2528286949668,NA,NA,NA,NA,NA,NA,NA,NA,1.57760416666667,87.8021893647148,NA,0.045833333333333,11.3229166666667,1006.45983333333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
285,Hackney - Old Street,-0.08491,51.526454,NA,183.604375373999,64.7352364872035,NA,20.8587133047081,15.9388969588392,NA,NA,20.22532365245,NA,NA,NA,NA,NA,1.57760416666667,87.8021893647148,NA,0.045833333333333,11.3229166666667,1006.45983333333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
285,Westminster - Horseferry Road,-0.131938,51.494681,NA,99.6192066237252,52.4474791942959,NA,NA,14.2127393228213,2.73593686597737,11.4768024568439,NA,NA,NA,NA,NA,NA,1.48804347826087,89.6416390529206,NA,0.041304347826087,11.3016304347826,1006.66616666667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
286,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,194.703968457349,61.2483957125041,NA,13.6297885038079,10.4844526952368,NA,NA,NA,NA,NA,NA,NA,NA,1.94583333333333,111.251328868259,NA,0.289583333333333,13.0890625,994.419190972222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
286,Hackney - Old Street,-0.08491,51.526454,NA,162.907565531139,56.369781757587,NA,13.9300838994947,10.6444807337142,NA,NA,18.5965865950278,NA,NA,NA,NA,NA,1.94583333333333,111.251328868259,NA,0.289583333333333,13.0890625,994.419190972222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
286,Westminster - Horseferry Road,-0.131938,51.494681,NA,86.471277233482,48.8267826819172,NA,NA,8.53816945518701,3.03566837848961,5.50250107669739,NA,NA,NA,NA,NA,NA,1.94583333333333,111.251328868259,NA,0.289583333333333,13.0890625,994.419190972222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
287,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,464.898548798078,104.448121555609,NA,36.1321328532979,27.7939483486907,NA,NA,NA,NA,NA,NA,NA,NA,0.661979166666667,249.991784533758,NA,0.010416666666667,13.5815104166667,1001.12956597222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
287,Hackney - Old Street,-0.08491,51.526454,NA,273.708398983306,80.4960666807635,NA,43.995722550576,33.6187222154797,NA,NA,4.27743287093889,NA,NA,NA,NA,NA,0.661979166666667,249.991784533758,NA,0.010416666666667,13.5815104166667,1001.12956597222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
287,Westminster - Horseferry Road,-0.131938,51.494681,NA,113.494030398626,56.3623485424837,NA,NA,15.9589368210296,2.57829671980529,13.3806401012243,NA,NA,NA,NA,NA,NA,0.661979166666667,249.991784533758,NA,0.010416666666667,13.5815104166667,1001.12956597222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
288,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,165.58148942493,70.0429443456686,NA,22.3801224977636,17.2154788444336,NA,NA,NA,NA,NA,NA,NA,NA,0.7375,123.887914639577,NA,0.041666666666667,13.7768229166667,1000.93232291667,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
288,Hackney - Old Street,-0.08491,51.526454,NA,206.832713793543,73.3851474751743,NA,39.6043006842951,30.2630780006639,NA,NA,7.56230692462778,NA,NA,NA,NA,NA,0.7375,123.887914639577,NA,0.041666666666667,13.7768229166667,1000.93232291667,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
288,Westminster - Horseferry Road,-0.131938,51.494681,NA,103.09888405453,55.8513781851852,NA,NA,22.0387354470619,4.08586422081257,17.9528712262493,NA,NA,NA,NA,NA,NA,0.7375,123.887914639577,NA,0.041666666666667,13.7768229166667,1000.93232291667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
289,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,485.149580660066,114.94798515226,NA,45.1379789963482,34.7215223048833,NA,NA,NA,NA,NA,NA,NA,NA,0.986458333333333,204.449567375977,NA,0.014583333333333,15.1520833333333,999.2969375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
289,Hackney - Old Street,-0.08491,51.526454,NA,218.304852287782,82.6096811796019,NA,45.67500851445,34.9019253331222,NA,NA,10.4130837560944,NA,NA,NA,NA,NA,0.986458333333333,204.449567375977,NA,0.014583333333333,15.1520833333333,999.2969375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
289,Westminster - Horseferry Road,-0.131938,51.494681,NA,80.4631216913039,49.7138782287582,NA,NA,20.8730530712586,1.81868460598126,19.0543684652774,NA,NA,NA,NA,NA,NA,0.986458333333333,204.449567375977,NA,0.014583333333333,15.1520833333333,999.2969375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
290,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,510.633269986764,119.857041195843,NA,46.6486306648337,35.8835620498721,NA,NA,NA,NA,NA,NA,NA,NA,1.42708333333333,181.623559107675,NA,0.00625,16.4627604166667,1006.62573263889,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
290,Hackney - Old Street,-0.08491,51.526454,NA,164.99429348407,68.0448425400486,NA,38.1900560466427,29.1824025426506,NA,NA,17.0229578097833,NA,NA,NA,NA,NA,1.42708333333333,181.623559107675,NA,0.00625,16.4627604166667,1006.62573263889,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
290,Westminster - Horseferry Road,-0.131938,51.494681,NA,66.1708253712495,42.7422321699346,NA,NA,18.5190095592244,2.1125264203577,16.4064831388667,NA,NA,NA,NA,NA,NA,1.42708333333333,181.623559107675,NA,0.00625,16.4627604166667,1006.62573263889,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
291,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,320.27370808438,93.4329893384328,NA,34.1244198028065,26.2495536944665,NA,NA,NA,NA,NA,NA,NA,NA,2.07083333333333,182.970568901254,NA,0.004166666666667,18.2958333333333,1008.21841319444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
291,Hackney - Old Street,-0.08491,51.526454,NA,127.168548423366,57.6246696041426,NA,27.9995702628163,21.3954839299736,NA,NA,20.1138735301389,NA,NA,NA,NA,NA,2.07083333333333,182.970568901254,NA,0.004166666666667,18.2958333333333,1008.21841319444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
291,Westminster - Horseferry Road,-0.131938,51.494681,NA,30.7666595509754,23.3330185664488,NA,NA,14.4029126765012,2.06835189148984,12.3345607850114,NA,NA,NA,NA,NA,NA,2.07083333333333,182.970568901254,NA,0.004166666666667,18.2958333333333,1008.21841319444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
292,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,141.48672644601,56.230322825949,NA,19.2295238076313,14.7919413904856,NA,NA,NA,NA,NA,NA,NA,NA,2.6578125,213.384608618881,NA,0.033333333333333,16.9549479166667,1010.26095486111,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
292,Hackney - Old Street,-0.08491,51.526454,NA,94.7358652748505,47.5036198805014,NA,23.5508624992883,17.9960654899658,NA,NA,31.06471980605,NA,NA,NA,NA,NA,2.6578125,213.384608618881,NA,0.033333333333333,16.9549479166667,1010.26095486111,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
292,Westminster - Horseferry Road,-0.131938,51.494681,NA,21.4021414343749,16.6898255119826,NA,NA,12.6479607073636,2.2199201306812,10.4280405766824,NA,NA,NA,NA,NA,NA,2.6578125,213.384608618881,NA,0.033333333333333,16.9549479166667,1010.26095486111,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
293,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,295.415980513516,81.8930777701367,NA,22.0211439073435,16.9393414671873,NA,NA,NA,NA,NA,NA,NA,NA,2.26302083333333,227.174281729474,NA,0,14.8341145833333,1011.95676736111,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
293,Hackney - Old Street,-0.08491,51.526454,NA,151.750309988637,62.3438963251539,NA,22.9881157702146,17.5660503688219,NA,NA,19.9504966375167,NA,NA,NA,NA,NA,2.26302083333333,227.174281729474,NA,0,14.8341145833333,1011.95676736111,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
293,Westminster - Horseferry Road,-0.131938,51.494681,NA,54.2466148808833,34.3148219782135,NA,NA,10.3271883537572,2.49617251290959,7.83101584084758,NA,NA,NA,NA,NA,NA,2.26302083333333,227.174281729474,NA,0,14.8341145833333,1011.95676736111,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
294,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,213.120558907124,61.9815686537026,NA,19.2145054338138,14.7803887952414,NA,NA,NA,NA,NA,NA,NA,NA,3.77282608695652,254.448728268079,NA,0.019565217391304,12.0407608695652,1005.87141304348,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
294,Hackney - Old Street,-0.08491,51.526454,NA,128.131501804452,53.6932105269955,NA,27.5321448350987,21.0383072614276,NA,NA,32.3237040245389,NA,NA,NA,NA,NA,3.8171875,255.2918126449,NA,0.01875,12.1106770833333,1005.67722569444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
294,Westminster - Horseferry Road,-0.131938,51.494681,NA,44.1900046189867,28.8161163202614,NA,NA,11.2807152032015,1.99321810194272,9.28589153165007,NA,NA,NA,NA,NA,NA,3.8171875,255.2918126449,NA,0.01875,12.1106770833333,1005.67722569444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
295,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,425.76756392736,100.087970560943,NA,40.5519408171313,31.1938006285626,NA,NA,NA,NA,NA,NA,NA,NA,1.85208333333333,252.812000875847,NA,0.004166666666667,11.1361979166667,1020.47731597222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
295,Hackney - Old Street,-0.08491,51.526454,NA,234.38009166136,80.8303326773252,NA,45.4102233532003,34.6995934184093,NA,NA,12.7307308560056,NA,NA,NA,NA,NA,1.85208333333333,252.812000875847,NA,0.004166666666667,11.1361979166667,1020.47731597222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
295,Westminster - Horseferry Road,-0.131938,51.494681,NA,86.3761370617489,50.9376385315904,NA,NA,20.0756211916559,1.2125,18.85,NA,NA,NA,NA,NA,NA,1.85208333333333,252.812000875847,NA,0.004166666666667,11.1361979166667,1020.47731597222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
296,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,429.815752447313,104.897621490543,NA,36.5094965906557,28.0842281466582,NA,NA,NA,NA,NA,NA,NA,NA,1.87604166666667,209.31529532413,NA,0.002083333333333,14.64453125,1016.15246527778,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
296,Hackney - Old Street,-0.08491,51.526454,NA,165.672477748937,67.7576736598752,NA,30.6857310768084,23.4480765229898,NA,NA,18.4262299096944,NA,NA,NA,NA,NA,1.87604166666667,209.31529532413,NA,0.002083333333333,14.64453125,1016.15246527778,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
296,Westminster - Horseferry Road,-0.131938,51.494681,NA,70.0451518518485,42.6656203638344,NA,NA,13.4655170695621,1.55,11.9,NA,NA,NA,NA,NA,NA,1.87604166666667,209.31529532413,NA,0.002083333333333,14.64453125,1016.15246527778,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
297,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,517.845658082374,115.926535690008,NA,41.9133999221742,32.2410768632109,NA,NA,NA,NA,NA,NA,NA,NA,1.0546875,216.283206828354,NA,0.004166666666667,15.3716145833333,1011.36833333333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
297,Hackney - Old Street,-0.08491,51.526454,NA,195.462856731904,74.6130624174736,NA,31.3585240587645,23.9621819645564,NA,NA,10.12902063005,NA,NA,NA,NA,NA,1.0546875,216.283206828354,NA,0.004166666666667,15.3716145833333,1011.36833333333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
297,Westminster - Horseferry Road,-0.131938,51.494681,NA,74.8615160198828,46.4894732374728,NA,NA,10.7894067829642,1.33333333333333,9.4375,NA,NA,NA,NA,NA,NA,1.0546875,216.283206828354,NA,0.004166666666667,15.3716145833333,1011.36833333333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
298,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,397.94470728127,104.761872886068,NA,33.2883445388407,25.6064188760313,NA,NA,NA,NA,NA,NA,NA,NA,1.03802083333333,221.351028098046,NA,0.002083333333333,12.35234375,1015.27177777778,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
